source_id	subjects_num	sessions_num	sessions_min	sessions_max	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_size_max	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds004746	395	397	1	2	1574	398	0	440095464956	7000209016	279603217	413976.54750975966	263.0092423823124	592680256	376544.0	paingen	899949	{"0.46":1574}	anat,fmap,func
